Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,WY,Wyoming,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,878,11.9,10.5,13.3,"1,448",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,56,BO1,CAT1,MARITAL,RESP034,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,"1,125",6.9,6.2,7.6,"1,449",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,56,BO1,CAT1,MARITAL,RESP035,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,73,1.6,1,2.1,"1,450",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,56,BO1,CAT1,MARITAL,RESP036,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,531,18.5,16.4,20.6,"1,451",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,56,BO1,CAT1,MARITAL,RESP037,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,105,4.1,2.9,5.2,"1,452",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,56,BO1,CAT1,MARITAL,RESP038,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,48,1.7,1,2.4,"1,589",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,56,BO1,CAT1,_CHLDCNT,RESP090,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,93,2.7,2,3.4,"1,588",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,56,BO1,CAT1,_CHLDCNT,RESP091,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,176,5.3,4.2,6.3,"1,587",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,56,BO1,CAT1,_CHLDCNT,RESP092,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,422,12.9,11.3,14.5,"1,586",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,56,BO1,CAT1,_CHLDCNT,RESP093,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,452,12.5,11,14.1,"1,585",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,56,BO1,CAT1,_CHLDCNT,RESP094,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"5,180",64.9,62.8,67.1,"1,584",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,56,BO1,CAT1,_CHLDCNT,RESP095,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Race,What is your race/ethnicity?,White,Overall,Overall,"5,802",85.2,83.3,87.1,"1,244",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,56,BO1,CAT1,RACE,RESP005,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Race,What is your race/ethnicity?,Black,Overall,Overall,30,0.9,0.4,1.3,"1,245",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,56,BO1,CAT1,RACE,RESP006,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Race,What is your race/ethnicity?,MultiRacial,Overall,Overall,73,1.1,0.7,1.6,"1,248",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,56,BO1,CAT1,RACE,RESP008,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Race,What is your race/ethnicity?,Other,Overall,Overall,165,4.1,3,5.1,"1,247",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,56,BO1,CAT1,RACE,RESP009,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,219,8.8,7.1,10.4,"1,246",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,56,BO1,CAT1,RACE,RESP007,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"5,030",71.9,69.7,74.1,"2,214",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,56,BO1,CAT1,RENTHOM1,RESP003,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,924,23.3,21.2,25.4,"2,215",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,56,BO1,CAT1,RENTHOM1,RESP004,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,189,4.8,3.8,5.9,"2,216",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,56,BO1,CAT1,RENTHOM1,RESP009,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Sex,Gender of respondent,Male,Overall,Overall,"2,570",50.9,48.8,53.1,"2,078",%,Crude Prevalence,,,BRFSS,CLASS05,Topic51,56,BO1,CAT1,SEX,RESP001,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,"1,034",13.1,11.8,14.4,"2,122",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,56,BO1,CAT1,VETERAN3,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"5,365",86.9,85.6,88.2,"2,123",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,56,BO1,CAT1,VETERAN3,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,GU,Guam,Demographics,Age,What is your age?,18-24 years,Overall,Overall,308,16.6,14.4,18.8,"1,329",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,66,BO1,CAT1,AGE,RESP010,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Age,What is your age?,25-34 years,Overall,Overall,510,19.7,17.5,21.9,"1,330",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,66,BO1,CAT1,AGE,RESP011,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Age,What is your age?,35-44 years,Overall,Overall,489,21.5,19,24.1,"1,331",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,66,BO1,CAT1,AGE,RESP012,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Age,What is your age?,45-54 years,Overall,Overall,513,18.9,16.9,21,"1,332",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,66,BO1,CAT1,AGE,RESP013,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Age,What is your age?,55-64 years,Overall,Overall,394,13.2,11.5,14.8,"1,333",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,66,BO1,CAT1,AGE,RESP014,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Age,What is your age?,65+ years,Overall,Overall,304,10,8.6,11.5,"1,334",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,66,BO1,CAT1,AGE,RESP015,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,164,8.5,6.6,10.5,"2,353",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,BLIND,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,"2,230",91.5,89.5,93.4,"2,354",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,BLIND,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,207,9.8,8,11.7,"2,399",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,DECIDE,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,"2,179",90.2,88.3,92,"2,400",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,DECIDE,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,119,5.1,3.9,6.3,"2,537",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,DIFFALON,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,"2,259",95,93.8,96.2,"2,538",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,DIFFALON,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,61,2.2,1.5,2.9,"2,491",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,DIFFDRES,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,"2,327",97.8,97.1,98.5,"2,492",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,DIFFDRES,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,278,11.1,9.5,12.8,"2,445",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,DIFFWALK,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,"2,110",88.9,87.3,90.6,"2,446",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,DIFFWALK,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",Yes,Overall,Overall,357,13.7,11.8,15.6,"2,261",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,QLACTLM2,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",No,Overall,Overall,"2,052",86.3,84.4,88.2,"2,262",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,QLACTLM2,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,Yes,Overall,Overall,127,5,3.8,6.2,"2,307",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,USEEQUIP,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,No,Overall,Overall,"2,275",95,93.8,96.2,"2,308",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,66,BO1,CAT1,USEEQUIP,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,232,21.4,18.4,24.4,"1,706",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,66,BO1,CAT1,EDUCA,RESP021,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,909,34.7,32.2,37.2,"1,707",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,66,BO1,CAT1,EDUCA,RESP022,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,592,21.2,19.1,23.3,"1,708",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,66,BO1,CAT1,EDUCA,RESP023,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,765,22.7,20.8,24.7,"1,709",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,66,BO1,CAT1,EDUCA,RESP024,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,100,4.4,3.1,5.6,"1,788",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP027,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,129,5.6,4.3,6.8,"1,787",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP028,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Student,Overall,Overall,102,4.5,3.4,5.6,"1,790",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP030,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,270,8.9,7.6,10.2,"1,791",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP031,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,105,5.4,4,6.8,"1,792",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP032,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,"1,453",58.4,55.7,61.1,"1,785",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP137,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,189,7.1,5.7,8.5,"1,789",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP141,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,144,5.9,4.5,7.2,"1,786",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP172,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,356,20.1,17.5,22.7,"1,962",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,66,BO1,CAT1,INCOME,RESP016,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,446,22.3,19.7,24.8,"1,963",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,66,BO1,CAT1,INCOME,RESP017,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,312,15.2,13,17.4,"1,964",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,66,BO1,CAT1,INCOME,RESP018,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,373,14.7,12.9,16.5,"1,965",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,66,BO1,CAT1,INCOME,RESP019,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,771,27.7,25.4,30.1,"1,966",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,66,BO1,CAT1,INCOME,RESP020,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,"1,926",75.1,72.5,77.7,"2,146",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,66,BO1,CAT1,INTERNET,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,512,24.9,22.3,27.5,"2,147",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,66,BO1,CAT1,INTERNET,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,"1,345",46.3,43.6,49,"1,435",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,66,BO1,CAT1,MARITAL,RESP033,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,191,11.4,9.2,13.6,"1,436",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,66,BO1,CAT1,MARITAL,RESP034,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,154,7.2,5.7,8.6,"1,437",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,66,BO1,CAT1,MARITAL,RESP035,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,41,2.5,1.3,3.7,"1,438",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,66,BO1,CAT1,MARITAL,RESP036,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,626,26.3,23.9,28.8,"1,439",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,66,BO1,CAT1,MARITAL,RESP037,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,148,6.4,5,7.8,"1,440",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,66,BO1,CAT1,MARITAL,RESP038,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,75,4.2,2.9,5.5,"1,575",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,66,BO1,CAT1,_CHLDCNT,RESP090,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,104,5.3,3.9,6.8,"1,574",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,66,BO1,CAT1,_CHLDCNT,RESP091,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,250,10.3,8.7,11.9,"1,573",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,66,BO1,CAT1,_CHLDCNT,RESP092,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,419,17.3,15.1,19.5,"1,572",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,66,BO1,CAT1,_CHLDCNT,RESP093,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,502,20.7,18.5,23,"1,571",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,66,BO1,CAT1,_CHLDCNT,RESP094,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"1,146",42.2,39.5,44.9,"1,570",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,66,BO1,CAT1,_CHLDCNT,RESP095,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Race,What is your race/ethnicity?,White,Overall,Overall,218,6.6,5.4,7.8,"1,238",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,66,BO1,CAT1,RACE,RESP005,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Race,What is your race/ethnicity?,Black,Overall,Overall,15,,,,"1,239",%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS05,Topic48,66,BO1,CAT1,RACE,RESP006,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Race,What is your race/ethnicity?,MultiRacial,Overall,Overall,339,14.9,12.7,17,"1,242",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,66,BO1,CAT1,RACE,RESP008,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Race,What is your race/ethnicity?,Other,Overall,Overall,"1,687",69.7,67,72.3,"1,241",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,66,BO1,CAT1,RACE,RESP009,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,210,8.5,6.9,10.1,"1,240",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,66,BO1,CAT1,RACE,RESP007,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"1,136",50.4,47.6,53.2,"2,192",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,66,BO1,CAT1,RENTHOM1,RESP003,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,832,31.2,28.6,33.8,"2,193",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,66,BO1,CAT1,RENTHOM1,RESP004,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,439,18.4,16.3,20.5,"2,194",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,66,BO1,CAT1,RENTHOM1,RESP009,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Sex,Gender of respondent,Male,Overall,Overall,"1,106",51,48.2,53.7,"2,056",%,Crude Prevalence,,,BRFSS,CLASS05,Topic51,66,BO1,CAT1,SEX,RESP001,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Sex,Gender of respondent,Female,Overall,Overall,"1,412",49,46.3,51.8,"2,057",%,Crude Prevalence,,,BRFSS,CLASS05,Topic51,66,BO1,CAT1,SEX,RESP002,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,397,16,13.9,18,"2,100",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,66,BO1,CAT1,VETERAN3,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"2,113",84,82,86.1,"2,101",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,66,BO1,CAT1,VETERAN3,RESP054,"(13.444304, 144.793731)"
2014,PR,Puerto Rico,Demographics,Age,What is your age?,18-24 years,Overall,Overall,454,13.3,12.1,14.6,"1,250",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,72,BO1,CAT1,AGE,RESP010,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Age,What is your age?,25-34 years,Overall,Overall,658,17,15.7,18.4,"1,251",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,72,BO1,CAT1,AGE,RESP011,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Age,What is your age?,35-44 years,Overall,Overall,757,16.9,15.6,18.1,"1,252",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,72,BO1,CAT1,AGE,RESP012,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Age,What is your age?,45-54 years,Overall,Overall,975,17.1,15.9,18.3,"1,253",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,72,BO1,CAT1,AGE,RESP013,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,113",15.6,14.5,16.7,"1,254",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,72,BO1,CAT1,AGE,RESP014,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,031",20.1,19,21.1,"1,255",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,72,BO1,CAT1,AGE,RESP015,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,806,12.9,11.8,13.9,"2,215",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,BLIND,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,"5,110",87.2,86.1,88.2,"2,216",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,BLIND,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,713,12.5,11.4,13.6,"2,259",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,DECIDE,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,"5,201",87.5,86.4,88.6,"2,260",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,DECIDE,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,824,12.3,11.3,13.3,"2,391",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,DIFFALON,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,"5,092",87.7,86.7,88.7,"2,392",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,DIFFALON,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,511,7.9,7.1,8.7,"2,348",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,DIFFDRES,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,"5,406",92.1,91.3,93,"2,349",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,DIFFDRES,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,"1,393",19.5,18.3,20.7,"2,303",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,DIFFWALK,RESP046,"(18.220833, -66.590149)"
